Year,Page,Brand,Product,Size,Base_Price,Promo_Price,Promo_Type,Promo_Details,Digital_Req,Non_Digital_Price,Member_Req,Savings,Discount_Depth,Net_Price,Core_Item,Retailer,Promo_Type_Std,Price_Per_Unit,Net_Price_Numeric
2019,6,Double R Ranch,USDA Choice Beef Chuck Cross Rib Steak,boneless,,$3.99/lb,STRAIGHT_PRICE,,NO,,NO,,,3.99,,Albertsons,STRAIGHT_PRICE,3.99,3.99
2019,6,Double R Ranch,USDA Choice Beef Tri Tip Steak,boneless,,$4.99/lb,STRAIGHT_PRICE,,NO,,NO,,,4.99,,Albertsons,STRAIGHT_PRICE,4.99,4.99
2019,6,Double R Ranch,USDA Choice Beef Bottom Round Roast,boneless,,$4.99/lb,STRAIGHT_PRICE,,NO,,NO,,,4.99,,Albertsons,STRAIGHT_PRICE,4.99,4.99
2019,6,,Bulk Country Style Pork Sausage,Limit 5 lbs,,$2.99/lb,DIGITAL_ONLY,,YES,,NO,,,2.99,,Albertsons,DIGITAL_ONLY,2.99,2.99
2019,6,Double R Ranch,USDA Choice Beef for Stew or Cube Steak,boneless family pack,,$4.99/lb,STRAIGHT_PRICE,,NO,,NO,,,4.99,,Albertsons,STRAIGHT_PRICE,4.99,4.99
2019,6,Double R Ranch,USDA Choice Beef Top Round London Broil,boneless,,$5.99/lb,STRAIGHT_PRICE,,NO,,NO,,,5.99,,Albertsons,STRAIGHT_PRICE,5.99,5.99
2019,6,Double R Ranch,USDA Choice Beef Ribeye Steak,bone-in,,$8.99/lb,STRAIGHT_PRICE,,NO,,NO,,,8.99,,Albertsons,STRAIGHT_PRICE,8.99,8.99
2019,6,Butterball,Fresh Whole Turkey,10-22 lbs,,$1.99/lb,STRAIGHT_PRICE,,NO,,NO,,,1.99,TURKEY,Albertsons,STRAIGHT_PRICE,1.99,1.99
2019,6,,Pork Loin Assorted Chops,bone-in blade or sirloin chops,,$1.99/lb,STRAIGHT_PRICE,,NO,,NO,,,1.99,,Albertsons,STRAIGHT_PRICE,1.99,1.99
2019,6,,Boneless Pork Sirloin Chops,3 pc or more equal 4lbs,,$0.00,BOGO_FREE,Buy 1 Get 1 FREE,NO,,NO,50%,50%,,,Albertsons,BOGO_FREE,0.0,
2019,6,,Pork Loin Center Cut Chops,bone-in,,$3.49/lb,STRAIGHT_PRICE,,NO,,NO,,,3.49,,Albertsons,STRAIGHT_PRICE,3.49,3.49
2019,6,Hormel,Cure 81 Spiral Ham,bone-in,,$2.49/lb,STRAIGHT_PRICE,,NO,,NO,,,2.49,,Albertsons,STRAIGHT_PRICE,2.49,2.49
2019,6,,Chicken Leg Quarters,family pack,,$0.99/lb,STRAIGHT_PRICE,,NO,,NO,,,0.99,,Albertsons,STRAIGHT_PRICE,0.99,0.99
2019,6,Reser's,Holiday Side Dish,20 oz select varieties,,$3.50,MULTIBUY,2 for $7,NO,,NO,,,3.50,,Albertsons,MULTIBUY,3.5,3.5
2019,6,,Fresh Boneless Skinless Chicken Breast,available at the butcher block,,$1.99/lb,STRAIGHT_PRICE,,NO,,NO,,,1.99,,Albertsons,STRAIGHT_PRICE,1.99,1.99
2019,6,Snake River Farms,American Wagyu Beef Holiday Roast,boneless chuck eye roast,,$9.99/lb,STRAIGHT_PRICE,,NO,,NO,,,9.99,,Albertsons,STRAIGHT_PRICE,9.99,9.99
2019,6,,Medium Oysters,10 oz jar,,$5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,,Albertsons,STRAIGHT_PRICE,5.99,5.99
2019,6,,Fresh Columbia River Steelhead Fillet,farm raised,,$8.99/lb,STRAIGHT_PRICE,,NO,,NO,,,8.99,,Albertsons,STRAIGHT_PRICE,8.99,8.99
2019,6,Waterfront Bistro,Shrimp Ring,16 oz frozen,,$7.99,MULTIBUY,When you buy 2,NO,,NO,,,7.99,,Albertsons,MULTIBUY,7.99,7.99
2019,6,Waterfront Bistro,Shrimp,31-60 ct cooked or 26-30 ct raw,,$6.99/lb,STRAIGHT_PRICE,also sold in 2 lb bags at $13.98 ea,NO,,NO,,,6.99,,Albertsons,STRAIGHT_PRICE,6.99,6.99
2019,6,Open Nature,Wild Caught Sockeye Salmon Fillet,frozen,,$11.99/lb,STRAIGHT_PRICE,,NO,,NO,,,11.99,,Albertsons,STRAIGHT_PRICE,11.99,11.99
2019,6,,Wild Caught Snow Crab Cluster,8 & up,,$14.99/lb,STRAIGHT_PRICE,,NO,,NO,,,14.99,,Albertsons,STRAIGHT_PRICE,14.99,14.99
2019,6,Hormel,Black Label Bacon,12-16 oz,,$5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,,Albertsons,STRAIGHT_PRICE,5.99,5.99
2019,6,Oscar Mayer,Deli Fresh or Selects Lunch Meat,7-9 oz select varieties,,$3.50,MULTIBUY,2 for $7,NO,,NO,,,3.50,,Albertsons,MULTIBUY,3.5,3.5
2019,6,Oscar Mayer,Bacon,12-16 oz select varieties,,$4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,,Albertsons,STRAIGHT_PRICE,4.99,4.99
2019,6,Bar S,Smoked Sausage or Meat Franks,2.5-3 lbs,,$5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,,Albertsons,STRAIGHT_PRICE,5.99,5.99
2019,6,Smithfield,Breakfast Sausage Links/Sausage Patties or Bacon,12 oz,,$2.99,MIX_MATCH,When you buy any 3,NO,,NO,,,2.99,,Albertsons,MIX_MATCH,2.99,2.99
2019,7,,Premium Vegetable Tray,46 oz,,$12.99,STRAIGHT_PRICE,Made Fresh Daily,NO,,NO,,,12.99,,Albertsons,STRAIGHT_PRICE,12.99,12.99
2019,7,,Red Rectangle Fruit Tray,104 oz,,$24.99,STRAIGHT_PRICE,Made Fresh Daily,NO,,NO,,,24.99,,Albertsons,STRAIGHT_PRICE,24.99,24.99
2019,7,,Store Made Croissant Tray or Columbus Charcuterie Tasting Board,,,$14.99,STRAIGHT_PRICE,,NO,,NO,,,14.99,,Albertsons,STRAIGHT_PRICE,14.99,14.99
2019,7,,Big Dipper or Party Roll Tray,16 in,,$39.99,STRAIGHT_PRICE,,NO,,NO,,,39.99,,Albertsons,STRAIGHT_PRICE,39.99,39.99
2019,7,,Thanksgiving Poinsettia,6 in,,$9.99,STRAIGHT_PRICE,,NO,,NO,,,9.99,,Albertsons,STRAIGHT_PRICE,9.99,9.99
2019,7,Father's Table,Cheesecake,40 oz select varieties,,$13.99,STRAIGHT_PRICE,,NO,,NO,,,13.99,,Albertsons,STRAIGHT_PRICE,13.99,13.99
2019,7,,Pumpkin or Fruit Pie,9 in select varieties,,$7.99,STRAIGHT_PRICE,,NO,,NO,,,7.99,,Albertsons,STRAIGHT_PRICE,7.99,7.99
2019,7,,Cinnamon Rolls,10 ct select varieties,,$6.00,STRAIGHT_PRICE,Wow Only!,NO,,NO,,,6.00,,Albertsons,STRAIGHT_PRICE,6.0,6.0
2019,7,,Layered Seafood Dip,,,$8.99,STRAIGHT_PRICE,Made fresh in store,NO,,NO,,,8.99,,Albertsons,STRAIGHT_PRICE,8.99,8.99
2019,7,,Double Candle Centerpiece,,,$39.99,STRAIGHT_PRICE,,NO,,NO,,,39.99,,Albertsons,STRAIGHT_PRICE,39.99,39.99
2019,7,,Single Candle Centerpiece,,,$24.99,STRAIGHT_PRICE,,NO,,NO,,,24.99,,Albertsons,STRAIGHT_PRICE,24.99,24.99
2019,7,,Always Bring Flowers Bouquet,,,$14.99,STRAIGHT_PRICE,,NO,,NO,,,14.99,,Albertsons,STRAIGHT_PRICE,14.99,14.99
2019,7,Russell Stover or Whitman's,Bowline Box Chocolate,7-12 oz select varieties,,$0.00,BOGO_FREE,Buy 1 Get 1 FREE equal or lesser value,NO,,NO,50%,50%,,,Albertsons,BOGO_FREE,0.0,
2019,7,Almond Roca,Candy,10 oz canister select varieties,,$4.49,STRAIGHT_PRICE,,NO,,NO,,,4.49,,Albertsons,STRAIGHT_PRICE,4.49,4.49
2019,7,Spangler,Candy Canes,5.3 oz,,$0.50,MULTIBUY,10 for $5,NO,,NO,,,0.50,,Albertsons,MULTIBUY,0.5,0.5
2019,7,Holiday,M&M's Candy,7.44-11 oz select varieties,,$3.00,MULTIBUY,2 for $6,NO,,NO,,,3.00,,Albertsons,MULTIBUY,3.0,3.0
2019,7,Holiday,Plates or Napkins,1-20 ct,,$1.00,MULTIBUY,10 for $10,NO,,NO,,,1.00,,Albertsons,MULTIBUY,1.0,1.0
2019,7,Hershey's,Filled Canes or Whoppers Carton,select sizes and varieties,,$1.50,MULTIBUY,2 for $3,NO,,NO,,,1.50,,Albertsons,MULTIBUY,1.5,1.5
2019,7,Brach's,Holiday Candy,9.5-11 oz select varieties,,$1.50,MULTIBUY,2 for $3,NO,,NO,,,1.50,,Albertsons,MULTIBUY,1.5,1.5
2019,7,,Traditional Turkey Dinner,Serves 6-8,,$59.99,STRAIGHT_PRICE,10-12 lb Turkey + sides,NO,,NO,,,59.99,,Albertsons,STRAIGHT_PRICE,59.99,59.99
2019,7,,Store Roasted Turkey Breast Dinner,Serves 6-8,,$49.99,STRAIGHT_PRICE,3-3.5 lb Turkey Breast + sides,NO,,NO,,,49.99,,Albertsons,STRAIGHT_PRICE,49.99,49.99
2019,7,,Spiral Ham Dinner,Serves 6-8,,$69.99,STRAIGHT_PRICE,7-9 lb Spiral Ham + sides,NO,,NO,,,69.99,,Albertsons,STRAIGHT_PRICE,69.99,69.99
2019,7,,Prime Rib Dinner,Serves 5-6,,$79.99,STRAIGHT_PRICE,4-5 lb Prime Rib Roast + sides,NO,,NO,,,79.99,,Albertsons,STRAIGHT_PRICE,79.99,79.99
2019,8,Jennie-O,Fresh Whole Turkey,10-22 lbs,,$1.49/lb,STRAIGHT_PRICE,,NO,,NO,,,1.49,TURKEY,Albertsons,STRAIGHT_PRICE,1.49,1.49
2019,8,Jimmy Dean,Breakfast Sausage,select sizes & varieties,,$2.77,MIX_MATCH,When you buy any 3,NO,,NO,,,2.77,,Albertsons,MIX_MATCH,2.77,2.77
2019,8,Cook's,Shank Portion Ham,bone-in,,$1.49/lb,STRAIGHT_PRICE,Butt Portion $1.69/lb,NO,,NO,,,1.49,,Albertsons,STRAIGHT_PRICE,1.49,1.49
2019,8,Double R Ranch,USDA Choice Beef Ribeye Roast,bone-in,,$7.99/lb,STRAIGHT_PRICE,,NO,,NO,,,7.99,,Albertsons,STRAIGHT_PRICE,7.99,7.99
2019,8,,Extra Jumbo King Crab Legs,9-12 ct,,$19.99/lb,STRAIGHT_PRICE,Limit 6 lbs,NO,,NO,,,19.99,,Albertsons,STRAIGHT_PRICE,19.99,19.99
2019,8,,Dinner Roll Basket,18 ct,,$7.99,STRAIGHT_PRICE,,NO,,NO,,,7.99,,Albertsons,STRAIGHT_PRICE,7.99,7.99
2019,8,,Pumpkin Pie,8 in,,$4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,,Albertsons,STRAIGHT_PRICE,4.99,4.99
2019,8,Double R Ranch,USDA Choice Beef Chuck Cross Rib Roast,boneless,,$2.99/lb,STRAIGHT_PRICE,,NO,,NO,,,2.99,,Albertsons,STRAIGHT_PRICE,2.99,2.99
2019,8,,Dinner Rolls,12 ct,,$2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,,Albertsons,STRAIGHT_PRICE,2.99,2.99
2019,8,,Baguette Bread,10 oz,,$1.79,STRAIGHT_PRICE,,NO,,NO,,,1.79,,Albertsons,STRAIGHT_PRICE,1.79,1.79
2019,8,,Store Made Tortilla Chips,16 oz,,$1.79,STRAIGHT_PRICE,,NO,,NO,,,1.79,,Albertsons,STRAIGHT_PRICE,1.79,1.79
2019,8,Signature Cafe,Salsa,16 oz,,$2.49,MULTIBUY,2 for $4 when you buy any 2 or $2.49 ea,NO,,NO,,,2.00,,Albertsons,MULTIBUY,2.49,2.0
2019,8,Apothic/Creamery/La Vieille Ferme,Wine,750 ml,$8.99,$8.09,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$0.90,10%,8.09,,Albertsons,MIX_MATCH,8.09,8.09
2019,8,Kim Crawford/La Crema/Joel Gott,Wine,750 ml,$14.99,$13.49,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$1.50,10%,13.49,,Albertsons,MIX_MATCH,13.49,13.49
2019,8,Justin/Decoy/Conundrum,Wine,750 ml,$24.99,$22.49,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$2.50,10%,22.49,,Albertsons,MIX_MATCH,22.49,22.49
2019,8,Mike's/Smirnoff/Mother Earth/Sockeye Brewing,Beer/Seltzer,6-pk cans or btls,,$6.99,MULTIBUY,When you buy 2 - Buy 2 Save $4,NO,,NO,$2.00,,6.99,,Albertsons,MULTIBUY,6.99,6.99
2019,8,Blue Moon/Leinenkugel's/Deschutes/Sierra Nevada,Beer,12-pk 12 oz btls,,$13.99,MULTIBUY,When you buy 2,NO,,NO,,,13.99,,Albertsons,MULTIBUY,13.99,13.99
2019,8,Corona/Modelo/Heineken,Beer,12-pk select varieties,,$14.99,MULTIBUY,When you buy 2,NO,,NO,,,14.99,,Albertsons,MULTIBUY,14.99,14.99
2019,9,Private Label,Crackers - Triscuit/Cheez-It/Wheat Thins/Club,select varieties,,$1.79,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.79,,Albertsons,MIX_MATCH,1.79,1.79
2019,9,Del Monte,Canned Corn/Green Beans/Peas,14.5-15.25 oz,,$0.69,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.69,,Albertsons,MIX_MATCH,0.69,0.69
2019,9,Coffee-mate,Creamer,select varieties,,$2.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.49,,Albertsons,MIX_MATCH,2.49,2.49
2019,9,Rold Gold/Santitas,Pretzels/Chips,select sizes,,$1.69,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.69,,Albertsons,MIX_MATCH,1.69,1.69
2019,9,Lay's,Potato Chips - Baked,select varieties,,$2.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.49,,Albertsons,MIX_MATCH,2.49,2.49
2019,9,Post,Cocoa Pebbles/Great Grains Cereal,select varieties,,$1.69,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.69,,Albertsons,MIX_MATCH,1.69,1.69
2019,9,Kellogg's,Rice Krispies Treats,select varieties,,$1.69,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.69,,Albertsons,MIX_MATCH,1.69,1.69
2019,9,Pop-Tarts,Toaster Pastries,select varieties,,$1.69,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.69,,Albertsons,MIX_MATCH,1.69,1.69
2019,9,O Organics,Eggs,select varieties,,$1.79,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.79,,Albertsons,MIX_MATCH,1.79,1.79
2019,9,Ore-Ida,Tater Tots/Fries,select varieties,,$1.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.99,,Albertsons,MIX_MATCH,1.99,1.99
2019,9,Stove Top,Stuffing Mix,6 oz,,$1.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.49,STOVE_TOP_STUFFING,Albertsons,MIX_MATCH,1.49,1.49
2019,9,Private Label,Stuffing Mix,select varieties,,$1.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.99,,Albertsons,MIX_MATCH,1.99,1.99
2019,9,Cool Whip,Whipped Topping,8 oz,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,COOL_WHIP,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Pillsbury,Crescent Rolls,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,PILLSBURY_CRESCENT_ROLLS,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Barilla,Pasta,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Idahoan,Mashed Potatoes,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Lindsay,Olives - Large,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Ready Pasta,Pasta,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Chobani,Yogurt,select varieties,,$0.79,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.79,,Albertsons,MIX_MATCH,0.79,0.79
2019,9,Betty Crocker,Cake Mix/Frosting,select varieties,,$0.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,0.99,BETTY_CROCKER_CAKE_MIX,Albertsons,MIX_MATCH,0.99,0.99
2019,9,Cool Whip,Whipped Topping,select varieties,,$1.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.99,COOL_WHIP,Albertsons,MIX_MATCH,1.99,1.99
2019,9,Rao's,Pasta Sauce,select varieties,,$2.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.99,,Albertsons,MIX_MATCH,2.99,2.99
2019,9,Red Baron,Pizza,select varieties,,$2.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.99,,Albertsons,MIX_MATCH,2.99,2.99
2019,9,Tombstone,Pizza,select varieties,,$2.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.99,,Albertsons,MIX_MATCH,2.99,2.99
2019,9,Planters,Nuts,select varieties,,$3.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,3.99,,Albertsons,MIX_MATCH,3.99,3.99
2019,9,Gold Peak,Tea,select sizes,,$2.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.99,,Albertsons,MIX_MATCH,2.99,2.99
2019,9,C&H/Domino,Granulated Sugar,4 lb,,$1.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.99,,Albertsons,MIX_MATCH,1.99,1.99
2019,9,Crisco,Shortening/Oil,select varieties,,$2.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,2.49,,Albertsons,MIX_MATCH,2.49,2.49
2019,9,Stouffer's,Frozen Entrees,select varieties,,$5.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,5.99,,Albertsons,MIX_MATCH,5.99,5.99
2019,9,Marie Callender's,Pot Pies,select varieties,,$1.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.49,,Albertsons,MIX_MATCH,1.49,1.49
2019,9,Reynolds Wrap,Aluminum Foil,select sizes,,$3.49,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,3.49,,Albertsons,MIX_MATCH,3.49,3.49
2019,9,Hefty,Plates/Cups,select sizes,,$1.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,1.99,,Albertsons,MIX_MATCH,1.99,1.99
2019,9,Scott/Cottonelle/Viva,Paper Products,select varieties,,$5.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,5.99,,Albertsons,MIX_MATCH,5.99,5.99
2019,9,Charmin,Bath Tissue,select varieties,,$4.99,MIX_MATCH,Buy 5 or more FAB!5 SALE,NO,,NO,,,4.99,,Albertsons,MIX_MATCH,4.99,4.99
2019,9,Breyers,Ice Cream,1.5 qt,,$0.00,BOGO_FREE,Buy 1 Get 1 FREE,NO,,NO,50%,50%,,,Albertsons,BOGO_FREE,0.0,
2019,9,Marie Callender's,Fruit or Cream Pie,25-42 oz,,$0.00,BUNDLE,FREE with Breyers Ice Cream purchase,NO,,NO,,,0.00,,Albertsons,BUNDLE,0.0,0.0
2019,10,Honeysuckle White,Whole Turkey Frozen,10-22 lbs,,$0.47/lb,SPEND_GET,Spend $100 get turkey up to 20 lbs,NO,,NO,,,0.47,TURKEY,Albertsons,SPEND_GET,0.47,0.47
2019,10,,Specialty Cheese,select varieties,,$0.25 off,PERCENT_OFF,25% off,NO,,NO,25%,25%,,,Albertsons,PERCENT_OFF,0.25,
2019,10,,Raw Shrimp,41-50 ct,,$3.99/lb,STRAIGHT_PRICE,,NO,,NO,,,3.99,,Albertsons,STRAIGHT_PRICE,3.99,3.99
2019,10,Cuties,Mandarins,3 lbs,,$2.88,STRAIGHT_PRICE,,NO,,NO,,,2.88,,Albertsons,STRAIGHT_PRICE,2.88,2.88
2019,10,,Fresh Asparagus,bunch,,$1.88/lb,STRAIGHT_PRICE,,NO,,NO,,,1.88,,Albertsons,STRAIGHT_PRICE,1.88,1.88
2019,10,Private Label,Russet Idaho Grown Potatoes,10 lb bag,,$1.48,STRAIGHT_PRICE,,NO,,NO,,,1.48,RUSSET_POTATOES,Albertsons,STRAIGHT_PRICE,1.48,1.48
2019,10,Lucerne,Butter,16 oz quarters,,$1.99,STRAIGHT_PRICE,Limit 2,NO,,NO,,,1.99,,Albertsons,STRAIGHT_PRICE,1.99,1.99
2019,10,Cheez-It,Crackers,6-12.4 oz,,$0.00,BUNDLE,FREE when you buy any 5 Coca-Cola Soft Drinks 6 to 12-pk,NO,,NO,,,0.00,,Albertsons,BUNDLE,0.0,0.0
2019,10,Coca-Cola,Soft Drinks,6-12 pk 12 oz,,$2.49,MULTIBUY,Limit 5,NO,,NO,,,2.49,,Albertsons,MULTIBUY,2.49,2.49
2019,10,Pepsi/Bubly/Aquafina,Soft Drinks/Water,select sizes,,$2.99,DIGITAL_ONLY,When you buy any 5 Limit 5,YES,$1.99 with app,NO,,,1.99,,Albertsons,DIGITAL_ONLY,2.99,1.99
2019,10,Jimmy Dean,Premium Bacon,select sizes,,$1.99,DIGITAL_ONLY,Limit 4,YES,,NO,,,1.99,,Albertsons,DIGITAL_ONLY,1.99,1.99
2019,10,Folgers or Starbucks,Coffee,select sizes and varieties,,$5.99,DIGITAL_ONLY,Limit 4,YES,,NO,,,5.99,,Albertsons,DIGITAL_ONLY,5.99,5.99
2019,10,,Fresh 85% Lean Ground Beef,3 lbs or more,,$2.99/lb,DIGITAL_ONLY,,YES,,NO,,,2.99,,Albertsons,DIGITAL_ONLY,2.99,2.99
2019,10,Lucerne,Cheese Chunk or Shredded,32 oz,,$4.99,DIGITAL_ONLY,Limit 4,YES,,NO,,,4.99,,Albertsons,DIGITAL_ONLY,4.99,4.99
2019,10,Kraft,Philadelphia Cream Cheese,8 oz,,$1.29,DIGITAL_ONLY,Limit 4,YES,,NO,,,1.29,PHILADELPHIA_CREAM_CHEESE,Albertsons,DIGITAL_ONLY,1.29,1.29
2019,10,Lucerne,Sour Cream,16 oz,,$1.29,DIGITAL_ONLY,,YES,,NO,,,1.29,,Albertsons,DIGITAL_ONLY,1.29,1.29
2019,10,,Colossal Wild Shrimp,13-15 ct raw 21-30 ct cooked,,$7.99/lb,DIGITAL_ONLY,Limit 8 lbs,YES,,NO,,,7.99,,Albertsons,DIGITAL_ONLY,7.99,7.99
2019,10,Campbell's,Soup,select sizes and varieties,,$0.88,DIGITAL_ONLY,Limit 12,YES,,NO,,,0.88,CAMPBELLS_SOUP,Albertsons,DIGITAL_ONLY,0.88,0.88
2019,10,White Claw/Truly/Cape Line,Hard Seltzer,12-pk 12 oz cans,,$13.99,DIGITAL_ONLY,Limit 4,YES,,NO,,,13.99,,Albertsons,DIGITAL_ONLY,13.99,13.99
2019,10,Budweiser/Coors/Miller/Michelob Ultra,Beer,24-pk 12 oz cans,,$9.99,DIGITAL_ONLY,Limit 2,YES,,NO,,,9.99,,Albertsons,DIGITAL_ONLY,9.99,9.99
2019,10,Kendall Jackson/Josh Cellars/Ferrari Carano,Wine,750 ml,$12.99,$11.69,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$1.30,10%,11.69,,Albertsons,MIX_MATCH,11.69,11.69
2019,10,Coppola Claret/Erath/Butter,Wine,750 ml,$13.99,$12.59,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$1.40,10%,12.59,,Albertsons,MIX_MATCH,12.59,12.59
2019,10,Meiomi/Santa Margherita/Whispering Angel,Wine,750 ml,$18.99,$17.09,MIX_MATCH,When you buy any 6 mix or match -10%,NO,,NO,$1.90,10%,17.09,,Albertsons,MIX_MATCH,17.09,17.09
2025,1,Signature Select,Whole Turkey Frozen,8-24 lbs,,$0.59/lb,SPEND_GET,Spend $100 or more in a single transaction Limit 1,NO,,NO,,,0.59,TURKEY,Albertsons,SPEND_GET,0.59,0.59
2025,1,,Pork Loin Center Cut Roast,bone-in,,$2.99/lb,STRAIGHT_PRICE,,NO,,NO,,,2.99,,Albertsons,STRAIGHT_PRICE,2.99,2.99
2025,1,Signature Select,Idaho Russet Potatoes,5 lb bag,,$0.99,DIGITAL_ONLY,USE DAILY,YES,,NO,,,0.99,RUSSET_POTATOES,Albertsons,DIGITAL_ONLY,0.99,0.99
2025,1,,Red or Green Grapes,Limit 10 lbs,,$1.49/lb,DIGITAL_ONLY,with digital coupon,YES,,NO,,,1.49,,Albertsons,DIGITAL_ONLY,1.49,1.49
2025,1,USDA Choice Beef,New York Strip Steak or Waterfront Bistro Raw Wild Shrimp,21-25 ct Limit 2 pkgs,,$7.99/lb,DIGITAL_ONLY,with digital coupon,YES,,NO,,,7.99,,Albertsons,DIGITAL_ONLY,7.99,7.99
2025,1,,Specialty Cheese,select varieties,,$0.00,PERCENT_OFF,25% off with digital coupon,YES,,NO,25%,25%,,,Albertsons,PERCENT_OFF,0.0,
2025,1,McCormick,Gourmet Spices,select sizes and varieties,,$0.00,PERCENT_OFF,33% off,NO,,NO,33%,33%,,,Albertsons,PERCENT_OFF,0.0,
2025,1,O Organics,Spices,select sizes and varieties,,$0.00,PERCENT_OFF,33% off,NO,,NO,33%,33%,,,Albertsons,PERCENT_OFF,0.0,
2025,1,Pepsi,Soft Drinks 7-Up Sunkist or A&W,12-pk 12 oz cans,$11.49,FREE,BOGO_FREE,Buy 1 Get 2 FREE Limit 1 transaction,NO,,NO,67%,67%,3.83,,Albertsons,BOGO_FREE,0.0,3.83
2025,1,Breyer's,Ice Cream,1.5 qt,,$0.00,BOGO_FREE,Buy 1 Get 1 FREE equal or lower priced item,NO,,NO,50%,50%,,,Albertsons,BOGO_FREE,0.0,
2025,1,Marie Callender's,Fruit or Cream Pie,35-40 oz select varieties,,$1.99,BUNDLE,Get additional $2 off when you buy 4 participating products with digital coupon,YES,,NO,,,1.99,,Albertsons,BUNDLE,1.99,1.99
2025,1,Coca-Cola or Dr Pepper,Soft Drinks,12-pk 12 oz cans or 8-pk 12 oz btls select varieties,$10.99,FREE,BOGO_FREE,Buy 2 Get 2 FREE Limit 1 transaction,NO,,NO,50%,50%,5.50,,Albertsons,BOGO_FREE,0.0,5.5
2025,1,Cheetos/Lay's/Tostitos/Tortilla Chips/Sun Chips,Snacks,select sizes and varieties,,$1.99,MIX_MATCH,when you buy 4,NO,,NO,,,1.99,,Albertsons,MIX_MATCH,1.99,1.99
2025,1,Modelo/Twisted Tea/Sierra Nevada/Michelob Ultra/Alumacraft,Beer,12-pk cans or btls select varieties,,$5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,,Albertsons,STRAIGHT_PRICE,5.99,5.99
